YEAR,DISTRICT,DISTRICT_NAME,SCHOOL_NAME,SCHOOL_ID,GRADES_SERVED,SAFE_SCHOOL,AVERAGE_DAILY_MEMBERSHIP,TOTAL,WHITE,AFRICAN_AMERICAN,HISPANIC,ASIAN,NATIVE_AMERICAN,HAWAIIAN_PACISLD,MALE,FEMALE,WHITE_PCT,AFRICAN_AMERICAN_PCT,HISPANIC_PCT,ASIAN_PCT,NATIVE_AMERICAN_PCT,HAWAIIAN_PACISLD_PCT,MALE_PCT,FEMALE_PCT,WHITE_MALE,AFRICAN_AMERICAN_MALE,HISPANIC_MALE,ASIAN_MALE,NATIVE_AMERICAN_MALE,HAWAIIAN_PACISLD_MALE,WHITE_FEMALE,AFRICAN_AMERICAN_FEMALE,HISPANIC_FEMALE,ASIAN_FEMALE,NATIVE_AMERICAN_FEMALE,HAWAIIAN_PACISLD_FEMALE,LIMITED_ENGLISH_PROFICIENT_PCT,LIMITED_ENGLISH_PROFICIENT,NUMBER_EXEMPT_FROM_READING_ASSESSMENT,STUDENTS_WITH_DISABILITIES,STUDENTS_WITH_DISABILITIES_PCT,ECONOMICALLY_DISADVANTAGED,ECONOMICALLY_DISADVANTAGED_PCT
2015,40,Bledsoe County,Pikeville Elementary,30,Pre-Kindergarten-5,SAFE SCHOOL,370,448,407,4,32,1,3,1,249,199,90.8,0.9,7.1,0.2,0.7,0.2,55.6,44.4,226,1,18,1,2,1,181,3,14,,1,,3.3,15,,114,25.4,350,78.3
2015,180,Cumberland County,Pleasant Hill Elementary,60,Pre-Kindergarten-8,SAFE SCHOOL,516,542,523,6,13,,,,297,245,96.5,1.1,2.4,,,,54.8,45.2,281,4,12,,,,242,2,1,,,,1.1,6,,93,17.2,422,78.3
2015,470,Knox County,Vine Middle/Magnet,295,Grades 6-8,SAFE SCHOOL,334,336,44,278,13,,1,,154,182,13.1,82.7,3.9,,0.3,,45.8,54.2,18,128,7,,1,,26,150,6,,,,3.9,13,,57,17,262,78.2
2015,162,Tullahoma,East Lincoln Elementary,20,Kindergarten-5,SAFE SCHOOL,427,532,358,111,57,3,1,2,276,256,67.3,20.9,10.7,0.6,0.2,0.4,51.9,48.1,193,55,27,,,1,165,56,30,3,1,1,2.6,14,,127,23.9,416,78.2
2015,792,Shelby County,East High School,2180,Grades 9-12,SAFE SCHOOL,551,582,5,569,7,,1,,288,294,0.9,97.8,1.2,,0.2,,49.5,50.5,5,280,2,,1,,,289,5,,,,0.7,4,,79,13.6,455,78.2
2015,570,Madison County,Beech Bluff Elementary,16,PreK-3-5,SAFE SCHOOL,253,288,195,74,17,1,,,133,155,67.7,25.7,5.9,0.3,,,46.2,53.8,94,33,5,1,,,101,41,12,,,,1,3,,47,16.3,225,78.1
2015,751,Murfreesboro,Black Fox Elementary,7,Kindergarten-6,SAFE SCHOOL,768,833,305,296,159,69,1,3,437,396,36.6,35.5,19.1,8.3,0.1,0.4,52.5,47.5,161,155,82,38,,1,144,141,77,31,1,2,10.7,89,,108,13,649,78.1
2015,570,Madison County,All Schools,0,PK-12,SAFE SCHOOL,,13063,4116,7898,879,154,12,3,6664,6399,31.5,60.5,6.7,1.2,0.1,0,51,49,2127,4003,443,83,6,2,1989,3895,436,71,6,1,4,520,,1928,14.8,10194,78.1
2015,50,Blount County,Lanier Elementary,70,Pre-Kindergarten-5,SAFE SCHOOL,396,424,407,6,10,,1,,236,188,96,1.4,2.4,,0.2,,55.7,44.3,228,4,3,,1,,179,2,7,,,,0.9,4,,70,16.5,331,78.1
2015,570,Madison County,West Middle School,130,Grades 6-8,SAFE SCHOOL,424,428,196,189,40,1,2,,220,208,45.8,44.2,9.3,0.2,0.5,,51.4,48.6,102,97,19,,2,,94,92,21,1,,,2.8,12,,64,15,334,78
2015,541,Athens,Westside Elementary,30,Grades 3-5,SAFE SCHOOL,239,241,165,39,25,11,,1,122,119,68.5,16.2,10.4,4.6,,0.4,50.6,49.4,85,23,9,5,,,80,16,16,6,,1,,,,24,10,188,78
2015,310,Grundy County,North Elementary,35,PreK-4-8,SAFE SCHOOL,318,341,335,,5,1,,,183,158,98.2,,1.5,0.3,,,53.7,46.3,180,,2,1,,,155,,3,,,,0.9,3,,52,15.2,266,78
2015,320,Hamblen County,Hamblen County Alternative School,11,Kindergarten-12,SAFE SCHOOL,43,50,35,7,7,,,1,28,22,70,14,14,,,2,56,44,19,5,4,,,,16,2,3,,,1,6,3,,10,20,39,78
2015,190,Davidson County,Thomas A. Edison Elementary,208,Pre-Kindergarten-5,SAFE SCHOOL,719,764,215,354,169,24,,2,394,370,28.1,46.3,22.1,3.1,,0.3,51.6,48.4,129,177,74,13,,1,86,177,95,11,,1,26.3,201,,71,9.3,594,77.7
2015,190,Davidson County,Thurgood Marshall Middle,633,Grades 5-8,SAFE SCHOOL,775,785,164,353,216,51,,1,401,384,20.9,45,27.5,6.5,,0.1,51.1,48.9,88,182,104,27,,,76,171,112,24,,1,15.3,120,,111,14.1,610,77.7
2015,470,Knox County,South Knox Elementary,265,PreK-3-5,SAFE SCHOOL,132,148,87,49,10,,,2,88,60,58.8,33.1,6.8,,,1.4,59.5,40.5,47,32,7,,,2,40,17,3,,,,0.7,1,,21,14.2,115,77.7
2015,610,Meigs County,Meigs South Elementary,5,Pre-Kindergarten-5,SAFE SCHOOL,362,399,381,5,7,,2,4,208,191,95.5,1.3,1.8,,0.5,1,52.1,47.9,199,4,3,,,2,182,1,4,,2,2,,,,98,24.6,310,77.7
2015,190,Davidson County,Whites Creek High,704,Grades 9-12,SAFE SCHOOL,712,769,117,619,27,3,3,,403,366,15.2,80.5,3.5,0.4,0.4,,52.4,47.6,61,321,17,2,2,,56,298,10,1,1,,1.2,9,,169,22,596,77.6
2015,930,White County,Doyle Elementary,25,Pre-Kindergarten-5,SAFE SCHOOL,212,231,219,6,5,1,,,108,123,94.8,2.6,2.2,0.4,,,46.8,53.2,102,4,2,,,,117,2,3,1,,,1.7,4,,40,17.3,179,77.5
2015,530,Loudon County,Loudon Elementary,35,Pre-Kindergarten-5,SAFE SCHOOL,410,461,261,22,175,3,,,248,213,56.6,4.8,38,0.7,,,53.8,46.2,138,15,94,1,,,123,7,81,2,,,20.2,93,,78,16.9,357,77.4
2015,650,Morgan County,Sunbright School,70,Pre-Kindergarten-12,SAFE SCHOOL,533,566,553,8,1,4,,,284,282,97.7,1.4,0.2,0.7,,,50.2,49.8,279,2,1,2,,,274,6,,2,,,0.4,2,,70,12.4,438,77.4
2015,531,Lenoir City,Lenoir City Middle School,10,Grades 4-8,SAFE SCHOOL,589,599,372,20,199,5,3,,326,273,62.1,3.3,33.2,0.8,0.5,,54.4,45.6,216,12,95,2,1,,156,8,104,3,2,,13.4,80,,108,18,463,77.3
2015,780,Sevier County,Northview Elementary,32,Kindergarten-3,SAFE SCHOOL,488,497,456,9,27,4,1,,256,241,91.8,1.8,5.4,0.8,0.2,,51.5,48.5,230,6,16,3,1,,226,3,11,1,,,1,5,,117,23.5,384,77.3
2015,70,Campbell County,Jellico Elementary,70,Pre-Kindergarten-8,SAFE SCHOOL,293,321,318,1,,1,1,,154,167,99.1,0.3,,0.3,0.3,,48,52,151,1,,1,1,,167,,,,,,,,,48,15,248,77.3
2015,60,Bradley County,Taylor Elementary,70,Kindergarten-5,SAFE SCHOOL,215,233,206,8,16,,3,,123,110,88.4,3.4,6.9,,1.3,,52.8,47.2,112,2,6,,3,,94,6,10,,,,1.3,3,,31,13.3,180,77.3
2015,540,McMinn County,Niota Elementary,55,PreK-3-8,SAFE SCHOOL,545,588,520,30,28,6,4,,284,304,88.4,5.1,4.8,1,0.7,,48.3,51.7,253,12,14,3,2,,267,18,14,3,2,,0.3,2,,96,16.3,454,77.2
2015,390,Henderson County,Beaver Elementary,10,PreK-4-8,SAFE SCHOOL,321,342,239,99,4,,,,178,164,69.9,28.9,1.2,,,,52,48,119,57,2,,,,120,42,2,,,,,,,56,16.4,264,77.2
2015,190,Davidson County,Tulip Grove Elementary,637,Pre-Kindergarten-4,SAFE SCHOOL,507,552,255,170,110,13,3,1,269,283,46.2,30.8,19.9,2.4,0.5,0.2,48.7,51.3,129,87,45,6,2,,126,83,65,7,1,1,15.2,84,,58,10.5,426,77.2
2015,580,Marion County,Central Prep Academy,75,Grades 10-12,SAFE SCHOOL,35,35,29,4,2,,,,20,15,82.9,11.4,5.7,,,,57.1,42.9,16,3,1,,,,13,1,1,,,,,,,3,8.6,27,77.1
2015,350,Hardeman County,Middleton Elementary,35,Pre-Kindergarten-6,SAFE SCHOOL,388,432,355,55,14,8,,,210,222,82.2,12.7,3.2,1.9,,,48.6,51.4,174,23,8,5,,,181,32,6,3,,,,,,82,19,333,77.1
2015,890,Warren County,Dibrell Elementary,20,PreK-4-8,SAFE SCHOOL,444,463,337,7,116,3,,,218,245,72.8,1.5,25.1,0.6,,,47.1,52.9,158,3,55,2,,,179,4,61,1,,,15.8,73,,54,11.7,356,77.1
2015,130,Claiborne County,The Alpha School,140,Pre-Kindergarten-Pre-Kindergarten,SAFE SCHOOL,0,74,70,3,1,,,,47,27,94.6,4.1,1.4,,,,63.5,36.5,46,1,,,,,24,2,1,,,,,,,18,24.3,57,77
2015,480,Lake County,All Schools,0,PK-12,SAFE SCHOOL,,901,598,272,30,,1,,515,386,66.4,30.2,3.3,,0.1,,57.2,42.8,339,154,21,,1,,259,118,9,,,,0.1,1,,168,18.6,693,77
2015,190,Davidson County,A. Z. Kelley Elementary,1,Pre-Kindergarten-4,SAFE SCHOOL,704,721,223,301,157,39,,1,374,347,30.9,41.7,21.8,5.4,,0.1,51.9,48.1,114,149,89,22,,,109,152,68,17,,1,24.8,179,,104,14.4,555,77
2015,130,Claiborne County,All Schools,0,PK-12,SAFE SCHOOL,,4543,4378,84,53,13,13,2,2353,2190,96.4,1.8,1.2,0.3,0.3,0,51.8,48.2,2274,41,21,10,7,,2104,43,32,3,6,2,0.2,7,,626,13.8,3493,77
2015,960,West Tenn School For Deaf,All Schools,0,K-6,SAFE SCHOOL,,39,17,19,3,,,,21,18,43.6,48.7,7.7,,,,53.8,46.2,9,9,3,,,,8,10,,,,,,,,38,97.4,30,76.9
2015,960,West Tenn School For Deaf,West Tennessee School For Deaf,5,Kindergarten-6,SAFE SCHOOL,,39,17,19,3,,,,21,18,43.6,48.7,7.7,,,,53.8,46.2,9,9,3,,,,8,10,,,,,,,,38,97.4,30,76.9
2015,590,Marshall County,Oak Grove Elementary,51,Pre-Kindergarten-1,SAFE SCHOOL,427,498,337,90,58,7,6,,262,236,67.7,18.1,11.6,1.4,1.2,,52.6,47.4,190,38,30,3,1,,147,52,28,4,5,,8.4,42,,74,14.9,383,76.9
2015,740,Robertson County,Springfield Middle School,75,Grades 6-8,SAFE SCHOOL,633,649,230,198,217,4,,,326,323,35.4,30.5,33.4,0.6,,,50.2,49.8,110,94,121,1,,,120,104,96,3,,,14.6,95,,129,19.9,499,76.9
2015,140,Clay County,Hermitage Springs Elementary School,20,Pre-Kindergarten-8,SAFE SCHOOL,182,207,204,1,2,,,,106,101,98.6,0.5,1,,,,51.2,48.8,104,1,1,,,,100,,1,,,,0.5,1,,34,16.4,159,76.8
2015,100,Carter County,Hunter Elementary,45,Kindergarten-8,SAFE SCHOOL,484,514,494,9,9,1,1,,265,249,96.1,1.8,1.8,0.2,0.2,,51.6,48.4,256,2,6,,1,,238,7,3,1,,,,,,108,21,394,76.8
2015,792,Shelby County,Belle Forest Community School,300,Pre-Kindergarten-5,SAFE SCHOOL,1069,1153,25,974,149,3,,,593,560,2.2,84.5,12.9,0.3,,,51.4,48.6,15,491,86,1,,,10,483,63,2,,,10.8,125,,121,10.5,884,76.7
2015,410,Hickman County,Centerville Elementary,5,Pre-Kindergarten-2,SAFE SCHOOL,368,421,385,21,9,3,1,2,241,180,91.4,5,2.1,0.7,0.2,0.5,57.2,42.8,220,11,7,1,1,1,165,10,2,2,,1,1.2,5,,80,19,323,76.7
2015,320,Hamblen County,Witt Elementary,40,Kindergarten-5,SAFE SCHOOL,201,219,182,7,30,,,,104,115,83.1,3.2,13.7,,,,47.5,52.5,87,3,14,,,,95,4,16,,,,5.5,12,,32,14.6,168,76.7
2015,60,Bradley County,Parkview Elementary School,102,Kindergarten-5,SAFE SCHOOL,454,502,453,24,22,3,,,266,236,90.2,4.8,4.4,0.6,,,53,47,244,11,11,,,,209,13,11,3,,,2.4,12,,78,15.5,385,76.7
2015,490,Lauderdale County,Halls Elementary School,20,Pre-Kindergarten-6,SAFE SCHOOL,743,802,549,207,37,1,8,,399,403,68.5,25.8,4.6,0.1,1,,49.8,50.2,282,96,17,,4,,267,111,20,1,4,,1.1,9,,126,15.7,615,76.7
2015,100,Carter County,Happy Valley Elementary,35,Kindergarten-4,SAFE SCHOOL,528,557,500,28,25,2,1,1,274,283,89.8,5,4.5,0.4,0.2,0.2,49.2,50.8,245,15,13,1,,,255,13,12,1,1,1,2,11,,97,17.4,427,76.7
2015,100,Carter County,All Schools,0,PK-12,SAFE SCHOOL,,5504,5270,85,107,7,31,4,2859,2645,95.7,1.5,1.9,0.1,0.6,0.1,51.9,48.1,2737,42,59,3,18,,2533,43,48,4,13,4,0.5,26,,936,17,4215,76.6
2015,792,Shelby County,Memphis Academy Of Health Sciences,8210,Grades 6-8,SAFE SCHOOL,318,325,,324,1,,,,158,167,,99.7,0.3,,,,48.6,51.4,,158,,,,,,166,1,,,,,,,30,9.2,249,76.6
2015,470,Knox County,Christenberry Elementary,61,Kindergarten-5,SAFE SCHOOL,486,543,298,149,94,,2,,267,276,54.9,27.4,17.3,,0.4,,49.2,50.8,161,66,39,,1,,137,83,55,,1,,10.9,59,,108,19.9,416,76.6
2015,630,Montgomery County,Minglewood Elementary,51,Pre-Kindergarten-5,SAFE SCHOOL,779,812,329,302,150,7,17,7,408,404,40.5,37.2,18.5,0.9,2.1,0.9,50.2,49.8,157,145,87,2,14,3,172,157,63,5,3,4,7.1,58,,158,19.5,621,76.6
2015,273,Trenton,Trenton Elementary,15,Pre-Kindergarten-4,SAFE SCHOOL,503,614,386,181,46,1,,,334,280,62.9,29.5,7.5,0.2,,,54.4,45.6,209,94,31,,,,177,87,15,1,,,0.2,1,,84,13.7,470,76.5
2015,510,Lewis County,Lewis County Elementary,7,Pre-Kindergarten-2,SAFE SCHOOL,407,494,455,23,9,4,2,1,248,246,92.1,4.7,1.8,0.8,0.4,0.2,50.2,49.8,230,13,3,1,1,,225,10,6,3,1,1,,,,85,17.2,378,76.5
2015,540,McMinn County,E K Baker Elementary,25,PreK-3-8,SAFE SCHOOL,307,332,313,6,11,2,,,180,152,94.3,1.8,3.3,0.6,,,54.2,45.8,168,5,6,1,,,145,1,5,1,,,,,,53,16,254,76.5
2015,410,Hickman County,East Hickman Intermediate School,16,Grades 3-5,SAFE SCHOOL,414,423,402,12,6,1,2,,228,195,95,2.8,1.4,0.2,0.5,,53.9,46.1,219,4,3,,2,,183,8,3,1,,,0.9,4,,87,20.6,322,76.5
2015,100,Carter County,Cloudland Elementary School,13,Kindergarten-6,SAFE SCHOOL,322,348,336,,6,,6,,183,165,96.6,,1.7,,1.7,,52.6,47.4,176,,4,,3,,160,,2,,3,,0.3,1,,56,16.1,266,76.4
2015,480,Lake County,Lara Kendall Elementary,10,Pre-Kindergarten-8,SAFE SCHOOL,357,403,285,105,13,,,,225,178,70.7,26.1,3.2,,,,55.8,44.2,155,59,11,,,,130,46,2,,,,0.2,1,,88,21.8,308,76.4
2015,360,Hardin County,Pickwick Southside School,50,PreK-4-8,SAFE SCHOOL,219,250,232,8,9,,1,,125,125,92.8,3.2,3.6,,0.4,,50,50,116,4,4,,1,,116,4,5,,,,,,,48,19.2,188,76.4
2015,890,Warren County,Eastside Elementary,30,PreK-4-8,SAFE SCHOOL,448,466,410,14,41,,1,,228,238,88,3,8.8,,0.2,,48.9,51.1,193,7,27,,1,,217,7,14,,,,3.2,15,,71,15.2,356,76.4
2015,792,Shelby County,Central High School,2090,Grades 9-12,SAFE SCHOOL,1593,1635,114,1411,64,39,4,3,754,881,7,86.3,3.9,2.4,0.2,0.2,46.1,53.9,70,620,37,22,3,2,44,791,27,17,1,1,3.6,59,,121,7.4,1249,76.4
2015,821,Bristol,Fairmount Elementary,20,Kindergarten-6,SAFE SCHOOL,493,532,462,53,16,1,,,238,294,86.8,10,3,0.2,,,44.7,55.3,204,26,7,1,,,258,27,9,,,,1.5,8,,122,22.9,406,76.3
2015,190,Davidson County,Cane Ridge High School,77,Grades 9-12,SAFE SCHOOL,1661,1730,353,789,492,95,,1,906,824,20.4,45.6,28.4,5.5,,0.1,52.4,47.6,187,417,256,46,,,166,372,236,49,,1,16.2,280,,194,11.2,1320,76.3
2015,150,Cocke County,All Schools,0,PK-12,SAFE SCHOOL,,4710,4358,173,152,13,8,6,2436,2273,92.5,3.7,3.2,0.3,0.2,0.1,51.7,48.3,2249,87,88,4,3,5,2108,86,64,9,5,1,0.6,26,,759,16.1,3588,76.2
2015,750,Rutherford County,Roy L Waldron Elementary,77,Grades 2-5,SAFE SCHOOL,814,826,244,261,296,22,,3,418,408,29.5,31.6,35.8,2.7,,0.4,50.6,49.4,112,133,157,13,,3,132,128,139,9,,,26.9,222,,104,12.6,629,76.2
2015,70,Campbell County,Elk Valley Elementary,40,Kindergarten-8,SAFE SCHOOL,110,113,113,,,,,,58,55,100,,,,,,51.3,48.7,58,,,,,,55,,,,,,,,,22,19.5,86,76.1
2015,500,Lawrence County,David Crockett Elementary,15,Pre-Kindergarten-6,SAFE SCHOOL,468,514,492,9,8,1,4,,256,258,95.7,1.8,1.6,0.2,0.8,,49.8,50.2,242,5,7,,2,,250,4,1,1,2,,,,,91,17.7,391,76.1
2015,600,Maury County,J. Brown Elementary,10,Pre-Kindergarten-4,SAFE SCHOOL,325,401,192,156,48,5,,,211,190,47.9,38.9,12,1.2,,,52.6,47.4,98,88,22,3,,,94,68,26,2,,,5.5,22,,79,19.7,305,76.1
2015,190,Davidson County,Creswell Middle Prep School of the Arts,700,Grades 5-8,SAFE SCHOOL,416,426,40,374,9,3,,,141,285,9.4,87.8,2.1,0.7,,,33.1,66.9,10,125,4,2,,,30,249,5,1,,,0.7,3,,42,9.9,324,76.1
2015,870,Union County,Sharps Chapel Elementary,45,Pre-Kindergarten-5,SAFE SCHOOL,145,167,164,,3,,,,81,86,98.2,,1.8,,,,48.5,51.5,79,,2,,,,85,,1,,,,,,,14,8.4,127,76
2015,180,Cumberland County,Glenn Martin Elementary,33,Pre-Kindergarten-8,SAFE SCHOOL,759,821,675,25,89,27,4,1,429,392,82.2,3,10.8,3.3,0.5,0.1,52.3,47.7,346,17,52,13,1,,329,8,37,14,3,1,5.6,46,,163,19.9,622,76
2015,92,Hollow Rock - Bruceton,All Schools,0,PK-12,SAFE SCHOOL,,651,571,61,15,,2,2,342,309,87.7,9.4,2.3,,0.3,0.3,52.5,47.5,301,34,5,,1,1,270,27,10,,1,1,,,,136,20.9,495,76
2015,100,Carter County,Happy Valley Middle School,43,Grades 5-8,SAFE SCHOOL,440,442,417,14,9,1,,1,225,217,94.3,3.2,2,0.2,,0.2,50.9,49.1,212,8,4,1,,,205,6,5,,,1,0.5,2,,46,10.4,336,76
2015,350,Hardeman County,Central High School,15,Grades 9-12,SAFE SCHOOL,791,820,296,499,16,9,,,404,416,36.1,60.9,2,1.1,,,49.3,50.7,147,245,7,5,,,149,254,9,4,,,,,,113,13.8,623,76
2015,360,Hardin County,Northside Elementary,21,Pre-Kindergarten-5,SAFE SCHOOL,420,462,417,34,7,1,3,,234,228,90.3,7.4,1.5,0.2,0.6,,50.6,49.4,212,17,3,,2,,205,17,4,1,1,,,,,98,21.2,350,75.9
2015,792,Shelby County,Southern Avenue Middle,8246,Grades 6-8,SAFE SCHOOL,249,249,2,243,4,,,,103,146,0.8,97.6,1.6,,,,41.4,58.6,,101,2,,,,2,142,2,,,,0.4,1,,22,8.8,189,75.9
2015,190,Davidson County,W.A. Bass Alternative Learning Center,126,Grades 9-12,SAFE SCHOOL,76,88,8,70,9,1,,,56,32,9.1,79.5,10.2,1.1,,,63.6,36.4,4,43,8,1,,,4,27,1,,,,3.4,3,,18,20.5,66,75.9
2015,541,Athens,Ingleside Elementary,20,Pre-Kindergarten-2,SAFE SCHOOL,279,352,265,53,27,3,1,3,177,175,75.3,15.1,7.7,0.9,0.3,0.9,50.3,49.7,136,24,13,2,1,1,129,29,14,1,,2,,,,67,19,267,75.9
2015,840,Tipton County,Crestview Elementary,17,Pre-Kindergarten-5,SAFE SCHOOL,926,980,540,426,8,4,2,,493,487,55.1,43.5,0.8,0.4,0.2,,50.3,49.7,270,213,5,3,2,,270,213,3,1,,,0.4,4,,200,20.4,743,75.8
2015,70,Campbell County,Valley View Elementary,135,Pre-Kindergarten-5,SAFE SCHOOL,360,392,381,4,5,2,,,220,172,97.2,1,1.3,0.5,,,56.1,43.9,214,2,3,1,,,167,2,2,1,,,0.5,2,,67,17.1,297,75.8
2015,570,Madison County,Rose Hill Middle School,97,Grades 6-8,SAFE SCHOOL,483,499,196,282,17,4,,,265,234,39.3,56.5,3.4,0.8,,,53.1,46.9,105,148,10,2,,,91,134,7,2,,,1,5,,96,19.2,378,75.8
2015,751,Murfreesboro,Mitchell-Neilson Elementary,25,Pre-Kindergarten-6,SAFE SCHOOL,734,819,398,270,130,15,5,1,431,388,48.6,33,15.9,1.8,0.6,0.1,52.6,47.4,213,144,61,8,4,1,185,126,69,7,1,,7.3,60,,141,17.2,620,75.7
2015,380,Haywood County,All Schools,0,PK-12,SAFE SCHOOL,,3164,929,2001,222,12,,,1636,1528,29.4,63.2,7,0.4,,,51.7,48.3,495,1012,126,3,,,434,989,96,9,,,1.9,59,,455,14.4,2395,75.7
2015,661,Union City,Union City Elementary School,10,Pre-Kindergarten-5,SAFE SCHOOL,776,827,360,360,103,2,2,,412,415,43.5,43.5,12.5,0.2,0.2,,49.8,50.2,179,185,45,2,1,,181,175,58,,1,,7.4,61,,90,10.9,626,75.7
2015,470,Knox County,Pond Gap Elementary,207,Kindergarten-5,SAFE SCHOOL,313,325,153,121,48,2,,1,170,155,47.1,37.2,14.8,0.6,,0.3,52.3,47.7,81,64,23,1,,1,72,57,25,1,,,16.9,55,,60,18.5,246,75.7
2015,460,Johnson County,Johnson Co Middle School,16,Grades 7-8,SAFE SCHOOL,301,304,294,4,6,,,,165,139,96.7,1.3,2,,,,54.3,45.7,161,1,3,,,,133,3,3,,,,0.3,1,,59,19.4,230,75.7
2015,700,Polk County,South Polk Elementary,57,Pre-Kindergarten-5,SAFE SCHOOL,341,391,370,4,16,,1,,202,189,94.6,1,4.1,,0.3,,51.7,48.3,192,2,8,,,,178,2,8,,1,,,,,62,15.9,295,75.6
2015,890,Warren County,Warren County Middle School,75,Grades 6-8,SAFE SCHOOL,881,925,682,81,148,10,1,3,471,454,73.7,8.8,16,1.1,0.1,0.3,50.9,49.1,349,39,72,7,1,3,333,42,76,3,,,4.8,44,,168,18.2,699,75.6
2015,290,Grainger County,Washburn School,30,Pre-Kindergarten-12,SAFE SCHOOL,548,573,561,,12,,,,302,271,97.9,,2.1,,,,52.7,47.3,298,,4,,,,263,,8,,,,,,,67,11.7,433,75.6
2015,792,Shelby County,Ridgeway High School,2615,Grades 9-12,SAFE SCHOOL,1147,1207,40,1098,56,11,1,1,609,598,3.3,91,4.6,0.9,0.1,0.1,50.5,49.5,30,550,24,3,1,1,10,548,32,8,,,2.2,27,,138,11.4,912,75.6
2015,510,Lewis County,Lewis County Intermediate School,20,Grades 3-5,SAFE SCHOOL,415,421,394,12,9,4,1,1,220,201,93.6,2.9,2.1,1,0.2,0.2,52.3,47.7,209,4,4,2,1,,185,8,5,2,,1,,,,71,16.9,318,75.5
2015,190,Davidson County,Croft Middle,148,Grades 5-8,SAFE SCHOOL,699,723,285,159,232,45,1,1,353,370,39.4,22,32.1,6.2,0.1,0.1,48.8,51.2,136,77,118,22,,,149,82,114,23,1,1,17.8,129,,113,15.6,546,75.5
2015,951,Lebanon,Byars Dowdy Elementary,5,Pre-Kindergarten-5,SAFE SCHOOL,561,616,354,89,150,20,2,1,309,307,57.5,14.4,24.4,3.2,0.3,0.2,50.2,49.8,175,42,85,6,1,,179,47,65,14,1,1,16.9,104,,94,15.3,465,75.5
2015,570,Madison County,South Elementary,102,PreK-3-5,SAFE SCHOOL,289,315,218,74,20,2,1,,154,161,69.2,23.5,6.3,0.6,0.3,,48.9,51.1,119,32,3,,,,99,42,17,2,1,,6,19,,50,15.9,237,75.5
2015,10,Anderson County,Lake City Elementary,50,Pre-Kindergarten-5,SAFE SCHOOL,436,490,466,11,2,4,4,3,253,237,95.1,2.2,0.4,0.8,0.8,0.6,51.6,48.4,236,9,1,3,1,3,230,2,1,1,3,,,,,94,19.2,369,75.5
2015,792,Shelby County,Balmoral Ridgeway Elementary,2610,Kindergarten-5,SAFE SCHOOL,329,330,26,273,22,6,,,170,160,7.9,82.7,6.7,1.8,,,51.5,48.5,15,141,12,2,,,11,132,10,4,,,7.3,24,,32,9.7,249,75.5
2015,180,Cumberland County,Frank P. Brown Elementary,8,Pre-Kindergarten-8,SAFE SCHOOL,477,501,482,8,9,2,,,252,249,96.2,1.6,1.8,0.4,,,50.3,49.7,241,3,6,2,,,241,5,3,,,,0.4,2,,90,18,378,75.4
2015,390,Henderson County,South Side Elementary,50,PreK-4-8,SAFE SCHOOL,305,334,318,8,8,,,,173,161,95.2,2.4,2.4,,,,51.8,48.2,161,6,6,,,,157,2,2,,,,,,,54,16.2,252,75.4
2015,680,Perry County,Linden Elementary,15,Pre-Kindergarten-4,SAFE SCHOOL,293,338,323,9,2,1,3,,164,174,95.6,2.7,0.6,0.3,0.9,,48.5,51.5,159,3,1,,1,,164,6,1,1,2,,,,,73,21.6,255,75.4
2015,190,Davidson County,Donelson Middle,175,Grades 5-8,SAFE SCHOOL,696,699,308,283,86,20,2,,340,359,44.1,40.5,12.3,2.9,0.3,,48.6,51.4,161,132,37,9,1,,147,151,49,11,1,,8.9,62,,111,15.9,527,75.4
2015,130,Claiborne County,Forge Ridge School,50,Pre-Kindergarten-8,SAFE SCHOOL,271,284,281,2,,1,,,147,137,98.9,0.7,,0.4,,,51.8,48.2,147,,,,,,134,2,,1,,,,,,35,12.3,214,75.4
2015,240,Fayette County,Oakland Elementary,60,Pre-Kindergarten-5,SAFE SCHOOL,561,647,316,272,53,4,1,1,320,327,48.8,42,8.2,0.6,0.2,0.2,49.5,50.5,152,137,29,1,,1,164,135,24,3,1,,4.9,32,,96,14.8,486,75.3
2015,190,Davidson County,All Schools,0,PK-12,SAFE SCHOOL,,84070,25769,37202,17409,3446,144,99,42884,41186,30.7,44.3,20.7,4.1,0.2,0.1,51,49,13330,18700,8967,1762,76,48,12439,18502,8442,1684,68,51,16.2,13655,,10465,12.4,63283,75.3
2015,310,Grundy County,Grundy County High School,25,Grades 9-12,SAFE SCHOOL,677,713,702,1,8,2,,,361,352,98.5,0.1,1.1,0.3,,,50.6,49.4,354,1,5,1,,,348,,3,1,,,,,,138,19.4,537,75.3
2015,231,Dyersburg,Dyersburg Intermediate School,12,Grades 3-5,SAFE SCHOOL,534,586,268,263,40,13,2,,303,283,45.7,44.9,6.8,2.2,0.3,,51.7,48.3,133,143,20,7,,,135,120,20,6,2,,,,,88,15,441,75.3
2015,630,Montgomery County,Norman Smith Elementary,60,PreK-4-5,SAFE SCHOOL,593,625,299,236,61,12,10,7,313,312,47.8,37.8,9.8,1.9,1.6,1.1,50.1,49.9,140,128,30,6,6,3,159,108,31,6,4,4,4,25,,144,23,470,75.2
